Date,True,MA_filtered,EMA_filtered,bilateral_filtered
1999-09-01,1325.7625122070312,365743.81033325195,1327.1840370154541,1350.614669520498
1999-09-02,1321.532470703125,365932.39279174805,1327.0721248112495,1351.2445386663983
1999-09-03,1338.2999877929688,366138.54528808594,1327.2944587316795,1351.9410955518072
1999-09-07,1354.66748046875,366355.70278930664,1327.8364987660768,1352.634588222434
1999-09-08,1346.7850036621094,366566.21029663086,1328.2117166848102,1353.2504280930148
1999-09-09,1343.3450317382812,366768.3553161621,1328.5113862898295,1353.8572149184313
1999-09-10,1350.7850036621094,366972.5077819824,1328.9524480199736,1354.4685504603924
1999-09-13,1347.2875061035156,367168.26779174805,1329.3155184770735,1354.9761493746646
1999-09-14,1338.8025207519531,367350.9078063965,1329.5033799082594,1355.4426680245408
1999-09-15,1329.8599853515625,367520.1202697754,1329.510441402186,1355.9872586935169
1999-09-16,1314.7324829101562,367673.0152282715,1329.2178085607595,1356.5465110333228
1999-09-17,1327.4924926757812,367840.3302307129,1329.1836438897699,1357.1648864464291
1999-09-20,1334.9850158691406,368011.13778686523,1329.2985225428267,1357.756501557042
1999-09-21,1320.1499938964844,368159.3578186035,1329.1173635597308,1358.3148046659637
1999-09-22,1308.02001953125,368290.2278442383,1328.6995943710479,1358.9121121625928
1999-09-23,1295.8675231933594,368407.7903442383,1328.0494543477273,1359.4974382813486
1999-09-24,1275.6950073242188,368498.1703491211,1327.0127326244894,1360.0456864155199
1999-09-27,1283.2650146484375,368596.2803955078,1326.146441179419,1360.6702213141796
1999-09-28,1276.8300170898438,368698.2129211426,1325.16987832616,1361.2139897347834
1999-09-29,1276.8899841308594,368812.0979309082,1324.213840817342,1361.7461732043112
1999-09-30,1277.6900024414062,368937.80545043945,1323.2925766910857,1362.2912335974463
1999-10-01,1278.6175231933594,369076.4729614258,1322.4079221663783,1362.8555061140073
1999-10-04,1293.7050170898438,369229.2954711914,1321.8395478084271,1363.483785393342
1999-10-05,1302.1999816894531,369395.4404602051,1321.4506455090416,1364.075644851803
1999-10-06,1313.3899841308594,369579.83294677734,1321.2910284520478,1364.6547939735872
1999-10-07,1321.3050231933594,369767.0280151367,1321.2913055756383,1365.2036791962755
1999-10-08,1325.5375061035156,369962.3430175781,1321.375388754408,1365.7346823781713
1999-10-11,1335.85498046875,370181.87548828125,1321.662113342811,1366.2888826911676
1999-10-12,1323.8150024414062,370411.66302490234,1321.7047448101098,1366.7964006437098
1999-10-13,1298.6075439453125,370636.3455505371,1321.2473744959555,1367.2539786350067
1999-10-14,1281.5550231933594,370833.6630859375,1320.4613873414485,1367.706349568912
1999-10-15,1264.9100341796875,371006.9881286621,1319.361360546166,1368.1222020999874
1999-10-18,1247.3424987792969,371167.53814697266,1317.9352444715744,1368.49408942085
1999-10-19,1262.2249755859375,371357.4481201172,1316.8320708302747,1368.9540364111103
1999-10-20,1275.377471923828,371556.1056213379,1316.0111876836124,1369.410657093387
1999-10-21,1282.02001953125,371756.7406311035,1315.3380952449518,1369.8470656993347
1999-10-22,1294.4200134277344,371981.4606323242,1314.9238758030267,1370.281725478299
1999-10-25,1295.7575073242188,372205.9256286621,1314.5443437539413,1370.7239887087937
1999-10-26,1290.2149963378906,372403.5756225586,1314.062574498178,1371.2061037855553
1999-10-27,1289.6224975585938,372593.0706176758,1313.5786125785821,1371.7429883054165
1999-10-28,1319.5824584960938,372818.1530456543,1313.6975006165526,1372.406005068757
1999-10-29,1355.2449951171875,373093.5580444336,1314.5202232799315,1373.092006629854
1999-11-01,1359.6000366210938,373367.0480957031,1315.4128928510436,1373.6404686539556
1999-11-02,1354.397491455078,373628.1555786133,1316.1848651006285,1374.1486003434711
1999-11-03,1352.6849975585938,373894.3905944824,1316.9076400007862,1374.6831098940236
1999-11-04,1360.4775390625,374192.7231750488,1317.7704102792359,1375.2555540991307
1999-11-05,1370.7474975585938,374527.82817077637,1318.8194615124905,1375.7981792842556
1999-11-08,1373.4725036621094,374907.50816345215,1319.9016999708988,1376.3039141116355
1999-11-09,1371.8875122070312,375306.3381652832,1320.9311219953768,1376.8150796071568
1999-11-10,1369.4750061035156,375679.23066711426,1321.892387027221,1377.308159812621
1999-11-11,1377.3074645996094,376073.40814208984,1322.9897152959813,1377.8197261712912
1999-11-12,1385.5450134277344,376482.9356536865,1324.2284340708675,1378.3325572728922
1999-11-15,1395.3275146484375,376879.5881500244,1325.6363366565618,1378.8552454673356
1999-11-16,1407.302490234375,377271.40563964844,1327.253488212558,1379.402626406191
1999-11-17,1416.2274475097656,377697.3255767822,1329.0153487927007,1379.949144353813
1999-11-18,1417.91748046875,378123.23805236816,1330.7757870437117,1380.450646031651
1999-11-19,1422.35498046875,378524.03804016113,1332.589236418465,1380.981475197711
1999-11-22,1420.084991455078,378912.44302368164,1334.3218256271107,1381.5132174815374
1999-11-23,1412.9224853515625,379285.7304992676,1335.8782743345255,1381.9943572639197
1999-11-24,1410.1499938964844,379664.41050720215,1337.3490014545644,1382.4384112407122
1999-11-26,1418.769989013672,380064.97299194336,1338.9612982379128,1382.9127620463505
1999-11-29,1411.3049926757812,380460.3229675293,1340.393846642623,1383.346867046647
1999-11-30,1398.5699768066406,380831.55043029785,1341.5458492201283,1383.750320217064
1999-12-01,1393.5325012207031,381177.222946167,1342.575287873605,1384.1822541008235
1999-12-02,1403.3800048828125,381528.61296081543,1343.7793416757677,1384.7134602727544
1999-12-03,1424.7000427246094,381911.35050964355,1345.3817317955468,1385.3194218872
1999-12-06,1427.2575073242188,382289.32554626465,1347.0030342812631,1385.8460522004193
1999-12-07,1417.1200256347656,382657.9705657959,1348.39148955559,1386.340422973487
1999-12-08,1408.1475219726562,383033.42308044434,1349.5747773262249,1386.8607215269865
1999-12-09,1405.4725036621094,383438.4705810547,1350.6816629962423,1387.4151020200986
1999-12-10,1413.0950012207031,383860.0330810547,1351.9175706838553,1388.0205967759784
1999-12-13,1415.9849853515625,384286.39808654785,1353.1862323604435,1388.5904526649026
1999-12-14,1409.5700073242188,384706.7855834961,1354.3027427557656,1389.0968135073488
1999-12-15,1407.5249938964844,385137.2905731201,1355.356648718948,1389.616336033725
1999-12-16,1415.8899841308594,385597.1505584717,1356.5553286280947,1390.1543706941816
1999-12-17,1422.5900268554688,386049.4180908203,1357.8629464147753,1390.691683701675
1999-12-20,1419.8450012207031,386474.96307373047,1359.0903138366748,1391.2123907968037
1999-12-21,1425.697509765625,386905.4505767822,1360.4092682115054,1391.7564307787036
1999-12-22,1434.6775207519531,387339.49060058594,1361.8799266776527,1392.2949781119767
1999-12-23,1448.0099792480469,387760.9430847168,1363.585472273106,1392.8150056979744
1999-12-27,1457.3649597167969,388164.79553222656,1365.4424918264465,1393.3201247761465
1999-12-28,1457.5525207519531,388562.7855529785,1367.2664527952684,1393.8245454014716
1999-12-29,1461.5625,388956.60052490234,1369.133701254768,1394.3796191305337
1999-12-30,1465.907470703125,389356.12298583984,1371.0500135210723,1394.9454105454895
1999-12-31,1466.082489013672,389749.6304626465,1372.9318447189455,1395.5173445457872
2000-01-03,1460.207489013672,390136.0729370117,1374.6600752990391,1396.0851639013779
2000-01-04,1426.822509765625,390489.79794311523,1375.6929947934268,1396.556469215161
2000-01-05,1398.1200256347656,390815.96798706055,1376.1370944140474,1397.050543604099
2000-01-06,1402.3899841308594,391151.8904724121,1376.6569536163606,1397.6414835879177
2000-01-07,1421.7799682617188,391497.15045166016,1377.5504786588428,1398.2639078588381
2000-01-10,1451.2249755859375,391854.7978820801,1379.0093795880923,1398.921788585394
2000-01-11,1447.310028076172,392196.26290893555,1380.3618676769652,1399.472754116215
2000-01-12,1435.1224975585938,392520.41540527344,1381.4462365855122,1399.994738790219
2000-01-13,1442.0950012207031,392845.6903991699,1382.6472022218527,1400.6122051389327
2000-01-14,1459.3775329589844,393181.08041381836,1384.1666147116969,1401.2896377927525
2000-01-18,1459.185028076172,393503.4304199219,1385.652127847627,1401.9089045378896
2000-01-19,1455.2775268554688,393824.86044311523,1387.0308486200595,1402.5140771364845
2000-01-20,1451.4299926757812,394147.1329345703,1388.3060791954204,1403.0946555893458
2000-01-21,1444.927490234375,394466.340423584,1389.4272952555975,1403.6491568027066
2000-01-24,1423.1000061035156,394769.24545288086,1390.0940816090215,1404.139817341382
2000-01-25,1403.5775146484375,395051.19549560547,1390.3610802830692,1404.6396500909223
2000-01-26,1406.7525024414062,395326.44052124023,1390.6856629000658,1405.2265294224753
2000-01-27,1398.125,395585.42303466797,1390.8329765060053,1405.7776780243814
2000-01-28,1378.3700256347656,395823.4455871582,1390.586185399644,1406.3095517343431
2000-01-31,1374.8099975585938,396049.1030883789,1390.273785640415,1406.922929648061
2000-02-01,1400.2550048828125,396291.2780761719,1390.4714335462052,1407.6275404364203
2000-02-02,1410.625,396526.02307128906,1390.8705140700426,1408.232584655713
2000-02-03,1414.5975036621094,396754.54306030273,1391.3403554481033,1408.7825319877538
2000-02-04,1426.4700012207031,396996.9155578613,1392.0359919980558,1409.3397272199982
2000-02-07,1422.272491455078,397229.438079834,1392.6347345615611,1409.8139131200987
2000-02-08,1433.0074768066406,397484.36807250977,1393.4341948040378,1410.3261646684725
2000-02-09,1427.4075012207031,397745.498046875,1394.106933544962,1410.7722041784198
2000-02-10,1414.2649841308594,397989.870513916,1394.5061028634946,1411.1878302053574
2000-02-11,1399.91748046875,398227.7904968262,1394.6132588556777,1411.5760921813664
2000-02-14,1388.1300048828125,398452.4804992676,1394.4848775888881,1411.94658871316
2000-02-15,1393.989990234375,398663.94302368164,1394.4750778392938,1412.3905412418126
2000-02-16,1394.9625244140625,398875.0580444336,1394.484730246715,1412.813278785829
2000-02-17,1388.9700012207031,399082.5330505371,1394.3755276917443,1413.1907904611267
2000-02-18,1367.064971923828,399275.5905151367,1393.834724607231,1413.4861458409682
2000-02-22,1347.0625,399459.51303100586,1392.9085419417413,1413.7948364590475
